obs_id,individual_id,group_id,obs_date,year,month,season,session_duration_min,foraging_rate_pct,agonistic_events,affiliation_events,nearest_neighbour_dist_m,observer_id
4878,162,5,2022-05-09,2022,5,wet,36,54.7,1,2,3.9,OBS_07
4879,162,5,2022-12-24,2022,12,dry,67,35.2,4,0,2.8,OBS_05
4880,162,5,2022-12-02,2022,12,dry,34,40.7,3,3,21.1,OBS_07
4881,384,10,2012-04-10,2012,4,wet,70,60.4,1,0,4.2,OBS_04
4882,384,10,2012-12-03,2012,12,dry,52,44.8,1,1,7.7,OBS_03
4883,384,10,2012-07-14,2012,7,dry,58,51.8,3,0,0.1,OBS_07
4884,314,9,2013-07-25,2013,7,dry,63,34.1,2,1,7.9,OBS_02
4885,314,9,2013-12-17,2013,12,dry,58,46.0,0,4,18.7,OBS_05
4886,314,9,2013-08-25,2013,8,dry,73,37.4,3,4,3.4,OBS_06
4887,314,9,2013-01-21,2013,1,dry,38,32.5,0,3,1.5,OBS_06
4888,282,7,2019-01-28,2019,1,dry,77,20.1,3,0,13.8,OBS_04
4889,282,7,2019-05-01,2019,5,wet,65,36.8,1,0,3.3,OBS_05
4890,282,7,2019-01-17,2019,1,dry,47,27.5,1,0,4.8,OBS_02
4891,282,7,2019-02-27,2019,2,dry,56,23.7,5,1,3.2,OBS_07
4892,241,6,2019-07-21,2019,7,dry,51,39.4,1,2,15.5,OBS_01
4893,241,6,2019-11-22,2019,11,wet,67,41.6,1,3,11.0,OBS_01
4894,241,6,2019-03-07,2019,3,wet,47,39.9,2,5,10.0,OBS_06
4895,241,6,2019-02-17,2019,2,dry,48,36.4,1,1,5.2,OBS_07
4896,217,6,2022-12-23,2022,12,dry,56,42.9,0,0,8.1,OBS_07
4897,217,6,2022-05-16,2022,5,wet,64,59.3,1,2,30.9,OBS_07
4898,217,6,2022-07-27,2022,7,dry,46,52.3,2,3,11.2,OBS_06
4899,217,6,2022-05-04,2022,5,wet,62,62.3,1,1,21.3,OBS_04
4900,217,6,2022-04-19,2022,4,wet,48,65.9,1,2,3.7,OBS_02
4901,217,6,2022-09-19,2022,9,wet,63,56.4,1,1,5.5,OBS_03
4902,122,4,2017-10-30,2017,10,wet,59,50.5,1,2,13.8,OBS_06
4903,122,4,2017-06-12,2017,6,dry,65,42.1,2,0,15.8,OBS_05
4904,122,4,2017-06-01,2017,6,dry,67,42.4,0,2,35.6,OBS_05
4905,122,4,2017-08-20,2017,8,dry,61,46.0,0,3,3.3,OBS_02
4906,122,4,2017-03-18,2017,3,wet,35,51.2,1,1,38.3,OBS_04
4907,122,4,2017-11-25,2017,11,wet,61,48.4,2,0,7.9,OBS_07
4908,481,12,2014-08-08,2014,8,dry,40,34.7,1,2,0.2,OBS_04
4909,481,12,2014-10-05,2014,10,wet,61,46.3,1,2,0.6,OBS_04
4910,481,12,2014-10-17,2014,10,wet,45,47.4,2,3,0.7,OBS_01
4911,337,9,2013-02-25,2013,2,dry,75,47.5,0,2,4.4,OBS_06
4912,337,9,2013-01-29,2013,1,dry,55,57.7,1,1,1.4,OBS_07
4913,337,9,2013-03-22,2013,3,wet,62,58.4,0,3,1.6,OBS_03
4914,124,4,2020-01-04,2020,1,dry,56,34.3,1,0,2.6,OBS_07
4915,124,4,2020-05-25,2020,5,wet,43,46.1,4,0,3.5,OBS_07
4916,124,4,2020-10-08,2020,10,wet,60,49.3,5,0,2.5,OBS_06
4917,124,4,2020-01-29,2020,1,dry,40,31.8,1,0,2.7,OBS_02
4918,124,4,2020-03-11,2020,3,wet,32,49.1,1,1,4.6,OBS_05
4919,124,4,2020-06-28,2020,6,dry,56,35.4,3,0,0.1,OBS_04
4920,113,3,2018-06-26,2018,6,dry,29,41.2,2,0,2.5,OBS_07
4921,113,3,2018-04-04,2018,4,wet,43,58.7,1,2,19.2,OBS_01
4922,113,3,2018-02-08,2018,2,dry,54,46.6,0,1,4.7,OBS_02
4923,113,3,2018-04-13,2018,4,wet,69,55.3,1,2,7.7,OBS_07
4924,70,2,2014-02-13,2014,2,dry,80,56.5,1,3,14.1,OBS_05
4925,70,2,2014-08-08,2014,8,dry,54,44.1,1,2,4.4,OBS_04
4926,70,2,2014-12-16,2014,12,dry,28,41.9,0,3,2.4,OBS_05
4927,5,1,2017-05-30,2017,5,wet,49,60.9,5,2,10.5,OBS_03
4928,5,1,2017-04-05,2017,4,wet,33,48.1,0,1,10.1,OBS_06
4929,5,1,2017-08-15,2017,8,dry,75,46.1,2,3,1.1,OBS_05
4930,46,1,2023-06-03,2023,6,dry,54,41.6,0,4,6.2,OBS_03
4931,46,1,2023-10-22,2023,10,wet,51,46.8,1,1,7.1,OBS_03
4932,46,1,2023-11-06,2023,11,wet,39,44.8,0,1,6.1,OBS_03
4933,46,1,2023-04-01,2023,4,wet,54,50.1,1,4,4.8,OBS_07
4934,174,5,2014-06-19,2014,6,dry,49,35.5,1,1,0.6,OBS_06
4935,174,5,2014-01-20,2014,1,dry,62,39.0,2,1,10.3,OBS_04
4936,174,5,2014-06-03,2014,6,dry,61,42.0,5,0,0.7,OBS_01
4937,174,5,2014-04-22,2014,4,wet,62,49.9,0,0,0.9,OBS_07
4938,421,11,2014-06-22,2014,6,dry,60,27.2,0,2,14.0,OBS_07
4939,421,11,2014-03-03,2014,3,wet,46,50.0,1,0,26.1,OBS_01
4940,421,11,2014-05-04,2014,5,wet,42,46.4,2,0,3.1,OBS_03
4941,421,11,2014-02-08,2014,2,dry,62,38.5,2,3,2.8,OBS_03
4942,421,11,2014-09-05,2014,9,wet,52,39.7,3,1,15.3,OBS_03
4943,421,11,2014-03-07,2014,3,wet,36,44.9,0,2,1.7,OBS_01
4944,298,8,2011-09-02,2011,9,wet,61,40.5,1,0,16.9,OBS_02
4945,298,8,2011-01-30,2011,1,dry,40,29.9,0,3,1.6,OBS_04
4946,298,8,2011-01-21,2011,1,dry,39,26.7,2,5,0.7,OBS_05
4947,298,8,2011-03-13,2011,3,wet,60,38.1,0,3,12.9,OBS_02
4948,63,2,2016-03-14,2016,3,wet,65,59.7,0,5,1.4,OBS_05
4949,63,2,2016-09-29,2016,9,wet,64,50.7,2,2,11.1,OBS_07
4950,63,2,2016-05-31,2016,5,wet,70,48.8,0,2,0.2,OBS_07
4951,63,2,2016-01-24,2016,1,dry,52,35.9,1,3,12.0,OBS_03
4952,63,2,2016-03-13,2016,3,wet,42,47.7,0,2,8.4,OBS_02
4953,63,2,2016-11-02,2016,11,wet,27,59.7,0,1,3.3,OBS_02
4954,279,7,2021-12-16,2021,12,dry,48,33.5,0,2,0.3,OBS_05
4955,279,7,2021-08-18,2021,8,dry,51,43.9,0,5,1.3,OBS_02
4956,279,7,2021-09-07,2021,9,wet,51,51.5,1,3,3.8,OBS_04
4957,14,1,2020-06-12,2020,6,dry,62,44.4,1,2,0.9,OBS_06
4958,14,1,2020-08-28,2020,8,dry,59,43.9,0,2,10.4,OBS_02
4959,14,1,2020-02-19,2020,2,dry,62,43.1,0,2,7.4,OBS_07
4960,14,1,2020-11-30,2020,11,wet,78,52.5,0,1,1.3,OBS_02
4961,14,1,2020-07-04,2020,7,dry,62,42.9,1,5,9.5,OBS_07
4962,185,5,2022-04-20,2022,4,wet,52,48.1,0,1,17.1,OBS_04
4963,185,5,2022-06-02,2022,6,dry,43,38.4,2,1,24.8,OBS_03
4964,185,5,2022-07-20,2022,7,dry,49,36.0,3,0,7.5,OBS_01
4965,185,5,2022-03-04,2022,3,wet,57,34.9,1,1,11.5,OBS_03
4966,185,5,2022-01-03,2022,1,dry,71,31.7,0,1,16.2,OBS_05
4967,122,4,2023-10-30,2023,10,wet,48,35.2,2,0,7.6,OBS_01
4968,122,4,2023-04-18,2023,4,wet,40,43.9,1,0,12.0,OBS_05
4969,122,4,2023-10-19,2023,10,wet,36,41.6,2,3,1.5,OBS_05
4970,122,4,2023-12-18,2023,12,dry,55,33.8,5,2,3.1,OBS_07
4971,341,9,2016-04-10,2016,4,wet,45,56.3,0,2,0.5,OBS_01
4972,341,9,2016-07-19,2016,7,dry,29,38.7,0,1,15.1,OBS_06
4973,341,9,2016-08-23,2016,8,dry,38,50.9,0,2,15.7,OBS_05
4974,341,9,2016-05-06,2016,5,wet,61,60.1,0,3,8.9,OBS_04
4975,201,5,2020-04-15,2020,4,wet,62,45.2,1,3,13.8,OBS_06
4976,201,5,2020-10-22,2020,10,wet,78,37.4,1,2,1.2,OBS_03
4977,201,5,2020-03-06,2020,3,wet,68,31.1,0,1,2.3,OBS_03
4978,485,12,2017-04-21,2017,4,wet,49,58.3,1,1,1.2,OBS_01
4979,485,12,2017-02-19,2017,2,dry,64,50.3,2,1,28.9,OBS_01
4980,485,12,2017-02-16,2017,2,dry,39,40.7,2,1,0.0,OBS_03
4981,485,12,2017-08-14,2017,8,dry,68,38.9,1,2,3.7,OBS_06
4982,344,9,2023-06-08,2023,6,dry,42,31.5,0,0,7.4,OBS_02
4983,344,9,2023-05-28,2023,5,wet,75,44.5,1,2,9.8,OBS_07
4984,344,9,2023-06-25,2023,6,dry,56,27.2,0,0,2.3,OBS_02
4985,344,9,2023-03-14,2023,3,wet,76,41.4,2,0,2.2,OBS_04
4986,344,9,2023-04-18,2023,4,wet,57,33.6,0,2,17.2,OBS_01
4987,344,9,2023-07-13,2023,7,dry,46,38.1,0,1,11.9,OBS_04
4988,222,6,2020-06-02,2020,6,dry,63,45.6,3,3,13.5,OBS_07
4989,222,6,2020-02-15,2020,2,dry,62,42.2,1,5,0.1,OBS_03
4990,222,6,2020-01-17,2020,1,dry,59,36.9,2,0,5.1,OBS_05
4991,222,6,2020-01-02,2020,1,dry,59,41.0,2,0,3.4,OBS_04
4992,222,6,2020-04-01,2020,4,wet,38,46.3,1,1,2.6,OBS_07
4993,128,4,2020-06-28,2020,6,dry,51,44.1,3,3,37.6,OBS_06
4994,128,4,2020-11-29,2020,11,wet,61,50.5,0,0,5.1,OBS_01
4995,128,4,2020-06-23,2020,6,dry,45,29.0,3,1,5.2,OBS_04
4996,128,4,2020-07-20,2020,7,dry,68,42.0,0,3,0.2,OBS_07
4997,128,4,2020-04-27,2020,4,wet,46,48.8,1,0,24.6,OBS_07
4998,128,4,2020-05-04,2020,5,wet,48,42.5,2,2,10.1,OBS_06
4999,202,5,2019-04-01,2019,4,wet,44,44.6,0,0,2.8,OBS_03
5000,202,5,2019-02-25,2019,2,dry,63,33.1,1,0,7.1,OBS_05
5001,202,5,2019-01-03,2019,1,dry,27,32.0,1,2,23.1,OBS_06
5002,202,5,2019-08-08,2019,8,dry,56,35.2,1,0,0.0,OBS_07
5003,202,5,2019-04-11,2019,4,wet,51,47.7,1,0,5.6,OBS_01
5004,327,9,2017-01-14,2017,1,dry,53,39.7,0,3,3.2,OBS_06
5005,327,9,2017-09-13,2017,9,wet,75,50.0,0,2,35.7,OBS_04
5006,327,9,2017-01-02,2017,1,dry,65,41.1,1,2,7.1,OBS_03
5007,327,9,2017-01-22,2017,1,dry,48,44.1,0,2,3.4,OBS_06
5008,327,9,2017-10-25,2017,10,wet,64,62.2,1,2,2.7,OBS_06
5009,482,12,2022-09-05,2022,9,wet,34,50.0,0,3,1.0,OBS_07
5010,482,12,2022-03-11,2022,3,wet,75,51.5,0,1,20.5,OBS_06
5011,482,12,2022-01-16,2022,1,dry,58,34.7,1,1,18.2,OBS_07
5012,482,12,2022-09-18,2022,9,wet,72,40.4,1,2,3.5,OBS_03
5013,482,12,2022-03-11,2022,3,wet,57,51.0,0,5,12.1,OBS_06
5014,392,10,2019-04-29,2019,4,wet,53,36.5,0,3,22.0,OBS_07
5015,392,10,2019-12-09,2019,12,dry,47,24.0,0,2,11.8,OBS_01
5016,392,10,2019-01-13,2019,1,dry,45,29.8,0,4,5.1,OBS_01
5017,392,10,2019-07-14,2019,7,dry,57,28.7,0,4,13.6,OBS_05
5018,392,10,2019-06-15,2019,6,dry,51,30.5,2,3,1.4,OBS_06
5019,25,1,2022-03-15,2022,3,wet,48,51.8,0,5,2.0,OBS_02
5020,25,1,2022-11-30,2022,11,wet,57,46.8,0,3,4.8,OBS_02
5021,25,1,2022-09-19,2022,9,wet,64,44.8,0,1,17.2,OBS_01
5022,25,1,2022-01-11,2022,1,dry,62,38.7,1,4,5.9,OBS_07
5023,235,6,2014-04-07,2014,4,wet,60,38.5,0,1,5.6,OBS_02
5024,235,6,2014-09-19,2014,9,wet,74,52.5,1,4,6.0,OBS_03
5025,235,6,2014-08-11,2014,8,dry,71,33.2,0,2,3.9,OBS_02
5026,235,6,2014-08-20,2014,8,dry,58,35.8,0,1,6.3,OBS_03
5027,333,9,2022-02-06,2022,2,dry,35,27.6,1,2,36.0,OBS_01
5028,333,9,2022-03-10,2022,3,wet,68,47.1,1,1,10.9,OBS_06
5029,333,9,2022-02-23,2022,2,dry,59,30.2,0,3,0.6,OBS_02
5030,333,9,2022-01-29,2022,1,dry,35,28.1,1,6,0.6,OBS_02
5031,333,9,2022-10-02,2022,10,wet,59,45.1,0,0,5.4,OBS_04
5032,333,9,2022-05-12,2022,5,wet,58,44.9,0,3,6.8,OBS_01
5033,136,4,2016-01-10,2016,1,dry,57,63.2,0,3,0.6,OBS_01
5034,136,4,2016-01-27,2016,1,dry,76,56.0,2,1,7.2,OBS_05
5035,136,4,2016-07-13,2016,7,dry,43,65.3,0,1,27.2,OBS_02
5036,136,4,2016-01-30,2016,1,dry,59,57.8,2,1,1.3,OBS_04
5037,136,4,2016-07-28,2016,7,dry,51,62.0,2,0,0.4,OBS_06
5038,234,6,2022-06-28,2022,6,dry,61,32.2,0,1,7.2,OBS_03
5039,234,6,2022-01-31,2022,1,dry,46,46.4,4,3,29.0,OBS_03
5040,234,6,2022-11-19,2022,11,wet,47,49.9,2,3,1.3,OBS_07
5041,234,6,2022-09-06,2022,9,wet,44,53.8,1,2,1.3,OBS_05
5042,234,6,2022-07-20,2022,7,dry,59,39.9,1,1,16.4,OBS_07
5043,119,4,2023-12-31,2023,12,dry,62,33.1,0,4,0.1,OBS_07
5044,119,4,2023-03-17,2023,3,wet,69,47.7,1,2,3.5,OBS_06
5045,119,4,2023-01-30,2023,1,dry,56,43.3,0,3,3.0,OBS_06
5046,328,9,2015-09-13,2015,9,wet,53,55.3,0,3,5.7,OBS_07
5047,328,9,2015-05-19,2015,5,wet,45,49.9,0,6,7.2,OBS_02
5048,328,9,2015-10-14,2015,10,wet,70,65.6,1,3,11.0,OBS_05
5049,328,9,2015-11-23,2015,11,wet,50,61.1,0,4,19.9,OBS_07
5050,328,9,2015-07-21,2015,7,dry,74,43.0,0,2,0.5,OBS_04
5051,328,9,2015-12-20,2015,12,dry,55,50.3,3,2,0.2,OBS_03
5052,3,1,2016-09-25,2016,9,wet,52,38.6,1,2,10.8,OBS_05
5053,3,1,2016-04-08,2016,4,wet,50,43.1,2,2,15.3,OBS_01
5054,3,1,2016-01-29,2016,1,dry,61,28.2,3,4,7.9,OBS_03
5055,3,1,2016-12-12,2016,12,dry,41,27.7,2,0,20.0,OBS_07
5056,3,1,2016-03-06,2016,3,wet,44,37.8,0,2,9.0,OBS_07
5057,3,1,2016-04-04,2016,4,wet,76,41.7,1,0,4.6,OBS_01
5058,439,11,2023-01-28,2023,1,dry,45,48.2,0,2,2.2,OBS_04
5059,439,11,2023-11-19,2023,11,wet,36,58.4,1,2,1.9,OBS_06
5060,439,11,2023-12-30,2023,12,dry,61,49.2,1,4,18.4,OBS_02
5061,55,2,2013-03-01,2013,3,wet,57,49.8,2,1,9.7,OBS_01
5062,55,2,2013-07-13,2013,7,dry,41,38.9,3,1,6.4,OBS_03
5063,55,2,2013-10-13,2013,10,wet,54,54.7,0,1,12.5,OBS_03
5064,29,1,2017-05-24,2017,5,wet,55,55.7,0,1,1.3,OBS_07
5065,29,1,2017-08-02,2017,8,dry,45,36.0,2,2,4.0,OBS_01
5066,29,1,2017-11-11,2017,11,wet,56,53.8,3,0,2.3,OBS_06
5067,29,1,2017-11-05,2017,11,wet,76,57.0,2,1,14.0,OBS_01
5068,29,1,2017-05-21,2017,5,wet,43,50.0,2,4,0.8,OBS_06
5069,29,1,2017-09-14,2017,9,wet,60,50.3,4,1,6.3,OBS_02
5070,218,6,2013-07-01,2013,7,dry,65,32.7,2,0,2.8,OBS_06
5071,218,6,2013-01-30,2013,1,dry,61,26.7,0,2,1.3,OBS_04
5072,218,6,2013-04-27,2013,4,wet,59,42.7,0,1,2.5,OBS_03
5073,218,6,2013-03-29,2013,3,wet,59,36.3,1,4,5.7,OBS_02
5074,218,6,2013-09-01,2013,9,wet,40,46.3,0,4,10.7,OBS_06
5075,218,6,2013-04-03,2013,4,wet,68,37.0,2,4,0.0,OBS_06
5076,167,5,2016-07-26,2016,7,dry,48,45.4,0,3,1.5,OBS_02
5077,167,5,2016-02-09,2016,2,dry,44,41.6,1,0,3.3,OBS_04
5078,167,5,2016-04-23,2016,4,wet,52,45.9,1,4,1.8,OBS_04
5079,167,5,2016-07-23,2016,7,dry,57,36.0,1,1,4.6,OBS_03
5080,167,5,2016-01-07,2016,1,dry,50,39.5,1,1,20.2,OBS_01
5081,167,5,2016-11-14,2016,11,wet,53,61.6,1,3,40.7,OBS_06
5082,500,12,2022-11-02,2022,11,wet,30,51.1,2,2,1.4,OBS_04
5083,500,12,2022-01-07,2022,1,dry,74,41.0,1,0,14.4,OBS_07
5084,500,12,2022-11-15,2022,11,wet,48,50.6,1,1,8.4,OBS_02
5085,291,7,2019-05-22,2019,5,wet,72,56.0,0,4,4.1,OBS_02
5086,291,7,2019-08-22,2019,8,dry,45,35.7,0,3,25.6,OBS_02
5087,291,7,2019-07-30,2019,7,dry,66,35.6,0,2,1.2,OBS_07
5088,188,5,2017-02-02,2017,2,dry,43,46.8,1,2,1.6,OBS_01
5089,188,5,2017-07-12,2017,7,dry,64,49.7,0,4,2.2,OBS_05
5090,188,5,2017-10-13,2017,10,wet,48,58.4,0,1,6.2,OBS_05
5091,188,5,2017-10-11,2017,10,wet,53,58.0,1,0,2.0,OBS_04
5092,188,5,2017-12-21,2017,12,dry,54,39.7,0,2,5.7,OBS_04
5093,188,5,2017-10-13,2017,10,wet,47,56.3,0,1,5.8,OBS_01
5094,26,1,2017-12-20,2017,12,dry,50,43.8,1,0,15.7,OBS_03
5095,26,1,2017-02-03,2017,2,dry,47,41.2,2,2,5.4,OBS_07
5096,26,1,2017-10-15,2017,10,wet,52,38.3,2,2,21.5,OBS_03
5097,26,1,2017-02-16,2017,2,dry,50,37.7,0,0,2.2,OBS_01
5098,26,1,2017-02-02,2017,2,dry,23,36.2,1,0,5.9,OBS_04
5099,26,1,2017-10-31,2017,10,wet,77,50.0,3,0,10.2,OBS_01
5100,97,2,2023-07-20,2023,7,dry,50,29.2,1,4,2.2,OBS_05
5101,97,2,2023-03-30,2023,3,wet,63,53.8,0,4,6.9,OBS_03
5102,97,2,2023-03-30,2023,3,wet,66,51.5,1,1,0.8,OBS_05
5103,97,2,2023-03-21,2023,3,wet,61,49.4,0,7,22.7,OBS_05
5104,310,9,2011-04-07,2011,4,wet,55,39.3,1,3,4.5,OBS_03
5105,310,9,2011-02-10,2011,2,dry,37,32.4,0,2,1.3,OBS_07
5106,310,9,2011-07-09,2011,7,dry,60,40.0,1,1,3.1,OBS_02
5107,310,9,2011-05-19,2011,5,wet,55,42.6,1,3,8.3,OBS_02
5108,310,9,2011-04-19,2011,4,wet,52,52.5,1,3,8.9,OBS_01
5109,310,9,2011-03-17,2011,3,wet,72,43.8,1,4,7.6,OBS_01
5110,428,11,2016-07-01,2016,7,dry,40,29.4,1,0,7.7,OBS_05
5111,428,11,2016-05-14,2016,5,wet,43,49.3,1,0,1.8,OBS_06
5112,428,11,2016-06-05,2016,6,dry,29,42.5,2,1,15.9,OBS_06
5113,60,2,2023-10-28,2023,10,wet,67,47.1,1,1,5.0,OBS_02
5114,60,2,2023-06-09,2023,6,dry,59,35.9,0,6,1.1,OBS_01
5115,60,2,2023-09-07,2023,9,wet,51,51.8,1,2,4.1,OBS_07
5116,60,2,2023-05-16,2023,5,wet,72,51.1,0,4,1.8,OBS_03
5117,60,2,2023-09-11,2023,9,wet,56,46.3,0,0,6.1,OBS_06
5118,74,2,2016-06-17,2016,6,dry,54,36.9,0,1,2.0,OBS_02
5119,74,2,2016-04-03,2016,4,wet,57,49.3,0,2,2.8,OBS_05
5120,74,2,2016-10-25,2016,10,wet,42,48.1,1,2,4.4,OBS_04
5121,74,2,2016-03-04,2016,3,wet,56,50.8,3,0,1.7,OBS_03
5122,490,12,2020-05-30,2020,5,wet,67,45.9,0,2,4.9,OBS_01
5123,490,12,2020-08-07,2020,8,dry,61,43.1,0,4,5.0,OBS_02
5124,490,12,2020-10-28,2020,10,wet,51,43.9,0,4,24.6,OBS_02
5125,102,3,2013-02-18,2013,2,dry,62,38.6,1,0,6.3,OBS_03
5126,102,3,2013-12-11,2013,12,dry,67,36.7,1,4,4.1,OBS_07
5127,102,3,2013-09-11,2013,9,wet,64,45.6,0,1,5.2,OBS_05
5128,102,3,2013-09-04,2013,9,wet,66,42.9,1,1,0.9,OBS_04
5129,51,2,2018-01-28,2018,1,dry,68,42.7,1,2,1.9,OBS_05
5130,51,2,2018-08-03,2018,8,dry,52,43.3,0,3,5.5,OBS_07
5131,51,2,2018-08-08,2018,8,dry,56,31.2,1,2,0.7,OBS_06
5132,51,2,2018-12-25,2018,12,dry,54,32.2,2,8,4.0,OBS_05
5133,51,2,2018-09-30,2018,9,wet,50,43.7,0,4,12.4,OBS_01
5134,51,2,2018-10-01,2018,10,wet,65,51.3,0,4,7.0,OBS_06
5135,341,9,2018-03-07,2018,3,wet,20,49.2,1,1,3.5,OBS_04
5136,341,9,2018-07-25,2018,7,dry,69,31.4,0,1,1.2,OBS_07
5137,341,9,2018-06-23,2018,6,dry,42,45.4,0,2,8.6,OBS_03
5138,341,9,2018-06-18,2018,6,dry,44,41.8,2,2,1.2,OBS_04
5139,341,9,2018-10-20,2018,10,wet,65,49.0,1,2,19.5,OBS_04
5140,341,9,2018-04-19,2018,4,wet,45,58.5,2,2,5.5,OBS_04
5141,26,1,2016-07-31,2016,7,dry,53,51.4,3,0,20.7,OBS_07
5142,26,1,2016-03-08,2016,3,wet,61,55.0,4,0,9.9,OBS_05
5143,26,1,2016-06-25,2016,6,dry,58,60.0,1,1,3.1,OBS_07
5144,26,1,2016-09-09,2016,9,wet,33,49.5,3,3,2.4,OBS_04
5145,26,1,2016-12-01,2016,12,dry,64,44.5,3,2,1.8,OBS_06
5146,26,1,2016-05-25,2016,5,wet,63,64.4,3,1,0.3,OBS_01
5147,234,6,2021-08-28,2021,8,dry,43,48.0,0,1,38.1,OBS_03
5148,234,6,2021-08-03,2021,8,dry,50,55.8,0,2,4.0,OBS_03
5149,234,6,2021-04-10,2021,4,wet,53,53.8,1,1,2.8,OBS_01
5150,234,6,2021-06-06,2021,6,dry,60,47.2,1,1,1.2,OBS_06
5151,352,9,2020-11-01,2020,11,wet,33,52.4,4,1,3.3,OBS_01
5152,352,9,2020-04-18,2020,4,wet,72,46.8,2,2,2.0,OBS_05
5153,352,9,2020-02-16,2020,2,dry,51,42.7,3,1,5.7,OBS_04
5154,352,9,2020-01-31,2020,1,dry,52,44.4,0,1,5.7,OBS_05
5155,352,9,2020-04-13,2020,4,wet,50,50.9,1,3,2.7,OBS_05
5156,352,9,2020-10-14,2020,10,wet,78,53.0,2,0,14.4,OBS_07
5157,196,5,2020-06-24,2020,6,dry,50,37.3,0,2,12.0,OBS_06
5158,196,5,2020-07-31,2020,7,dry,49,34.7,0,2,13.8,OBS_05
5159,196,5,2020-12-04,2020,12,dry,50,41.9,0,3,22.9,OBS_03
5160,323,9,2017-03-04,2017,3,wet,30,43.1,0,1,16.8,OBS_04
5161,323,9,2017-08-31,2017,8,dry,55,38.9,2,2,0.5,OBS_01
5162,323,9,2017-01-06,2017,1,dry,53,32.0,1,2,7.3,OBS_03
5163,323,9,2017-06-24,2017,6,dry,52,32.0,0,3,7.0,OBS_03
5164,103,3,2015-02-05,2015,2,dry,62,64.6,2,4,40.8,OBS_04
5165,103,3,2015-06-14,2015,6,dry,50,57.9,2,3,17.5,OBS_04
5166,103,3,2015-07-26,2015,7,dry,47,53.6,1,1,2.9,OBS_05
5167,103,3,2015-02-13,2015,2,dry,54,64.9,0,4,2.3,OBS_05
5168,103,3,2015-07-08,2015,7,dry,48,53.6,1,4,9.7,OBS_07
5169,103,3,2015-12-03,2015,12,dry,51,67.3,0,3,36.4,OBS_01
5170,319,9,2020-01-27,2020,1,dry,73,39.2,0,3,1.9,OBS_04
5171,319,9,2020-01-10,2020,1,dry,64,41.7,1,1,17.1,OBS_07
5172,319,9,2020-10-04,2020,10,wet,58,68.3,0,1,13.3,OBS_04
5173,67,2,2015-01-06,2015,1,dry,60,41.8,1,0,13.3,OBS_02
5174,67,2,2015-09-12,2015,9,wet,48,51.5,1,1,13.3,OBS_03
5175,67,2,2015-08-25,2015,8,dry,54,42.5,2,4,3.4,OBS_02
5176,341,9,2022-01-26,2022,1,dry,56,41.1,0,0,9.2,OBS_02
5177,341,9,2022-04-07,2022,4,wet,57,41.3,1,0,5.2,OBS_06
5178,341,9,2022-11-08,2022,11,wet,68,44.0,0,2,0.7,OBS_03
5179,341,9,2022-01-08,2022,1,dry,66,46.6,0,0,6.9,OBS_02
5180,122,4,2022-06-04,2022,6,dry,37,27.3,1,2,9.8,OBS_02
5181,122,4,2022-03-09,2022,3,wet,73,34.9,2,0,7.6,OBS_02
5182,122,4,2022-11-07,2022,11,wet,62,41.7,1,1,3.2,OBS_07
5183,122,4,2022-11-11,2022,11,wet,40,41.0,2,2,11.8,OBS_04
5184,122,4,2022-08-26,2022,8,dry,57,26.1,2,2,22.0,OBS_02
5185,122,4,2022-10-18,2022,10,wet,71,41.0,1,1,9.1,OBS_04
5186,158,5,2012-02-18,2012,2,dry,50,22.1,0,4,0.8,OBS_05
5187,158,5,2012-08-26,2012,8,dry,66,10.0,1,0,0.1,OBS_06
5188,158,5,2012-07-11,2012,7,dry,40,12.7,2,3,7.2,OBS_06
5189,158,5,2012-09-12,2012,9,wet,39,27.3,0,2,16.7,OBS_05
5190,158,5,2012-10-11,2012,10,wet,47,24.7,1,1,16.2,OBS_06
5191,262,6,2021-03-30,2021,3,wet,59,56.0,0,2,16.7,OBS_03
5192,262,6,2021-01-26,2021,1,dry,50,46.2,0,3,4.9,OBS_01
5193,262,6,2021-12-13,2021,12,dry,63,47.0,0,1,1.3,OBS_01
5194,68,2,2017-10-30,2017,10,wet,61,29.3,0,1,3.3,OBS_07
5195,68,2,2017-09-02,2017,9,wet,58,38.3,4,0,1.7,OBS_05
5196,68,2,2017-06-10,2017,6,dry,53,30.3,3,1,0.4,OBS_05
5197,68,2,2017-12-04,2017,12,dry,70,26.0,2,3,13.3,OBS_01
5198,68,2,2017-07-12,2017,7,dry,57,24.4,2,2,0.5,OBS_03
5199,68,2,2017-09-06,2017,9,wet,37,41.5,1,1,13.6,OBS_07
5200,289,7,2014-01-08,2014,1,dry,33,49.1,0,2,6.3,OBS_01
5201,289,7,2014-09-21,2014,9,wet,54,64.4,0,1,12.5,OBS_04
5202,289,7,2014-04-13,2014,4,wet,48,61.1,0,1,1.7,OBS_04
5203,289,7,2014-10-12,2014,10,wet,54,61.9,3,2,44.4,OBS_02
5204,289,7,2014-01-03,2014,1,dry,65,52.6,0,0,1.4,OBS_03
5205,461,12,2016-10-16,2016,10,wet,62,51.7,3,0,9.0,OBS_05
5206,461,12,2016-08-05,2016,8,dry,44,36.9,0,5,17.5,OBS_07
5207,461,12,2016-05-10,2016,5,wet,45,50.9,4,2,0.2,OBS_07
5208,461,12,2016-08-23,2016,8,dry,57,47.0,2,2,3.9,OBS_06
