individual_id,group_id,group_name,year,age,sex,dominance_rank,forage_pct,rest_pct,social_pct,travel_pct,body_condition_score,group_size,n_silverbacks,multi_male_group,habitat_quality,survived_next_year,annual_rainfall_mm,lagged_rainfall_mm
289,7,Agashya,2014,0,F,2,54.3,37.4,15.1,0.0,2.87,5,2,1,4.46,0,1031.1,1006.9
278,7,Agashya,2015,25,F,1,46.1,30.3,18.1,5.5,2.85,6,2,1,4.46,1,1326.7,1031.1
279,7,Agashya,2015,15,F,2,45.0,43.3,11.2,0.5,3.23,6,2,1,4.46,1,1326.7,1031.1
280,7,Agashya,2015,30,M,1,33.6,37.7,15.5,13.2,2.9,6,2,1,4.46,1,1326.7,1031.1
281,7,Agashya,2015,10,F,1,26.9,29.4,21.9,21.8,3.19,6,2,1,4.46,1,1326.7,1031.1
282,7,Agashya,2015,7,M,4,31.1,32.0,15.6,21.3,2.23,6,2,1,4.46,1,1326.7,1031.1
284,7,Agashya,2015,15,F,1,48.7,26.8,10.9,13.6,3.67,6,2,1,4.46,1,1326.7,1031.1
285,7,Agashya,2015,23,F,2,49.7,34.0,17.2,0.0,2.43,6,2,1,4.46,1,1326.7,1031.1
286,7,Agashya,2015,3,M,7,45.7,33.6,18.8,1.9,3.38,6,2,1,4.46,1,1326.7,1031.1
278,7,Agashya,2016,26,F,1,48.5,35.4,11.5,4.6,4.1,5,2,1,4.46,1,1423.5,1326.7
279,7,Agashya,2016,16,F,1,45.2,22.9,15.3,16.6,3.69,5,2,1,4.46,1,1423.5,1326.7
280,7,Agashya,2016,31,M,1,34.8,26.3,16.2,22.7,3.39,5,2,1,4.46,1,1423.5,1326.7
281,7,Agashya,2016,11,F,1,44.0,25.6,10.9,19.5,3.87,5,2,1,4.46,1,1423.5,1326.7
282,7,Agashya,2016,8,M,5,40.8,34.6,9.0,15.6,3.46,5,2,1,4.46,1,1423.5,1326.7
284,7,Agashya,2016,16,F,1,40.5,40.0,19.3,0.2,3.28,5,2,1,4.46,1,1423.5,1326.7
285,7,Agashya,2016,24,F,1,45.4,31.0,7.5,16.1,3.51,5,2,1,4.46,1,1423.5,1326.7
286,7,Agashya,2016,4,M,5,37.3,26.3,11.5,24.9,3.05,5,2,1,4.46,1,1423.5,1326.7
290,7,Agashya,2016,0,F,1,36.7,23.7,14.1,25.5,3.17,5,2,1,4.46,1,1423.5,1326.7
291,7,Agashya,2016,0,F,1,43.2,31.8,15.7,9.3,3.07,5,2,1,4.46,1,1423.5,1326.7
278,7,Agashya,2017,27,F,1,58.5,28.7,17.1,0.0,4.3,4,2,1,4.46,1,870.7,1423.5
279,7,Agashya,2017,17,F,1,39.4,31.2,11.3,18.1,4.63,4,2,1,4.46,1,870.7,1423.5
280,7,Agashya,2017,32,M,2,32.6,28.0,11.5,27.9,3.43,4,2,1,4.46,1,870.7,1423.5
281,7,Agashya,2017,12,F,1,42.5,32.0,11.9,13.6,3.94,4,2,1,4.46,1,870.7,1423.5
282,7,Agashya,2017,9,M,4,46.4,25.0,20.9,7.7,4.26,4,2,1,4.46,1,870.7,1423.5
284,7,Agashya,2017,17,F,1,50.6,37.0,13.2,0.0,3.25,4,2,1,4.46,1,870.7,1423.5
285,7,Agashya,2017,25,F,1,29.6,32.2,15.1,23.1,3.05,4,2,1,4.46,1,870.7,1423.5
286,7,Agashya,2017,5,M,5,44.3,41.5,13.8,0.4,4.1,4,2,1,4.46,1,870.7,1423.5
290,7,Agashya,2017,1,F,1,42.8,25.9,22.0,9.3,3.91,4,2,1,4.46,1,870.7,1423.5
291,7,Agashya,2017,1,F,1,49.7,22.5,13.6,14.2,2.73,4,2,1,4.46,1,870.7,1423.5
292,7,Agashya,2017,0,M,6,39.9,38.4,16.8,4.9,2.98,4,2,1,4.46,1,870.7,1423.5
278,7,Agashya,2018,28,F,1,54.3,29.9,6.1,9.7,2.95,3,2,1,4.46,1,1109.6,870.7
279,7,Agashya,2018,18,F,1,48.5,14.6,12.9,24.0,2.91,3,2,1,4.46,1,1109.6,870.7
280,7,Agashya,2018,33,M,1,37.3,29.1,11.4,22.2,2.24,3,2,1,4.46,1,1109.6,870.7
281,7,Agashya,2018,13,F,1,26.1,21.7,16.3,35.9,2.62,3,2,1,4.46,1,1109.6,870.7
282,7,Agashya,2018,10,M,4,43.4,20.4,16.1,20.1,2.02,3,2,1,4.46,1,1109.6,870.7
284,7,Agashya,2018,18,F,1,42.4,24.5,4.4,28.7,2.26,3,2,1,4.46,1,1109.6,870.7
285,7,Agashya,2018,26,F,1,32.1,34.6,18.2,15.1,2.5,3,2,1,4.46,1,1109.6,870.7
286,7,Agashya,2018,6,M,7,56.1,32.9,28.2,0.0,3.81,3,2,1,4.46,1,1109.6,870.7
290,7,Agashya,2018,2,F,1,64.8,29.8,14.1,0.0,3.25,3,2,1,4.46,1,1109.6,870.7
291,7,Agashya,2018,2,F,1,45.0,27.0,15.9,12.1,3.4,3,2,1,4.46,1,1109.6,870.7
292,7,Agashya,2018,1,M,5,52.4,24.5,10.4,12.7,2.95,3,2,1,4.46,0,1109.6,870.7
278,7,Agashya,2019,29,F,1,38.5,26.1,19.0,16.4,3.52,3,2,1,4.46,1,1175.9,1109.6
279,7,Agashya,2019,19,F,1,60.7,25.9,22.2,0.0,3.03,3,2,1,4.46,1,1175.9,1109.6
280,7,Agashya,2019,34,M,1,36.2,32.9,6.1,24.8,4.09,3,2,1,4.46,1,1175.9,1109.6
281,7,Agashya,2019,14,F,1,53.2,29.5,16.8,0.5,3.83,3,2,1,4.46,1,1175.9,1109.6
282,7,Agashya,2019,11,M,7,33.2,32.1,10.3,24.4,3.48,3,2,1,4.46,1,1175.9,1109.6
284,7,Agashya,2019,19,F,1,35.8,35.4,13.0,15.8,3.74,3,2,1,4.46,1,1175.9,1109.6
285,7,Agashya,2019,27,F,1,52.6,34.9,15.0,0.0,2.5,3,2,1,4.46,1,1175.9,1109.6
286,7,Agashya,2019,7,M,3,50.2,26.3,17.4,6.1,2.83,3,2,1,4.46,1,1175.9,1109.6
290,7,Agashya,2019,3,F,1,41.0,30.5,10.2,18.3,3.2,3,2,1,4.46,1,1175.9,1109.6
291,7,Agashya,2019,3,F,1,43.4,23.3,14.0,19.3,3.05,3,2,1,4.46,1,1175.9,1109.6
278,7,Agashya,2020,30,F,1,51.0,34.3,10.2,4.5,3.9,3,2,1,4.46,1,1081.6,1175.9
279,7,Agashya,2020,20,F,1,44.4,24.1,12.1,19.4,2.74,3,2,1,4.46,1,1081.6,1175.9
280,7,Agashya,2020,35,M,1,36.1,31.0,11.0,21.9,2.26,3,2,1,4.46,0,1081.6,1175.9
281,7,Agashya,2020,15,F,1,55.5,21.9,16.5,6.1,3.73,3,2,1,4.46,1,1081.6,1175.9
282,7,Agashya,2020,12,M,2,41.6,30.5,14.9,13.0,2.93,3,2,1,4.46,1,1081.6,1175.9
284,7,Agashya,2020,20,F,1,35.5,42.3,15.2,7.0,3.69,3,2,1,4.46,1,1081.6,1175.9
285,7,Agashya,2020,28,F,1,42.1,28.5,15.2,14.2,2.78,3,2,1,4.46,1,1081.6,1175.9
286,7,Agashya,2020,8,M,3,25.1,35.2,15.8,23.9,3.98,3,2,1,4.46,1,1081.6,1175.9
290,7,Agashya,2020,4,F,1,52.7,21.8,6.0,19.5,3.42,3,2,1,4.46,1,1081.6,1175.9
291,7,Agashya,2020,4,F,1,48.3,25.7,16.7,9.3,3.33,3,2,1,4.46,1,1081.6,1175.9
293,7,Agashya,2020,0,F,1,42.5,26.1,15.2,16.2,3.86,3,2,1,4.46,1,1081.6,1175.9
278,7,Agashya,2021,31,F,1,51.4,19.9,19.8,8.9,2.8,2,2,1,4.46,1,1036.5,1081.6
279,7,Agashya,2021,21,F,1,45.0,36.5,11.2,7.3,2.21,2,2,1,4.46,1,1036.5,1081.6
281,7,Agashya,2021,16,F,1,43.3,25.4,19.8,11.5,2.93,2,2,1,4.46,1,1036.5,1081.6
282,7,Agashya,2021,13,M,1,51.0,29.8,11.8,7.4,2.74,2,2,1,4.46,1,1036.5,1081.6
284,7,Agashya,2021,21,F,1,46.5,25.7,15.2,12.6,4.18,2,2,1,4.46,1,1036.5,1081.6
285,7,Agashya,2021,29,F,1,47.3,28.4,13.9,10.4,2.66,2,2,1,4.46,1,1036.5,1081.6
286,7,Agashya,2021,9,M,7,51.0,21.0,9.8,18.2,2.16,2,2,1,4.46,1,1036.5,1081.6
290,7,Agashya,2021,5,F,1,42.6,23.9,14.2,19.3,3.2,2,2,1,4.46,1,1036.5,1081.6
291,7,Agashya,2021,5,F,1,52.9,34.0,17.4,0.0,2.8,2,2,1,4.46,1,1036.5,1081.6
293,7,Agashya,2021,1,F,1,45.4,30.4,11.1,13.1,3.56,2,2,1,4.46,1,1036.5,1081.6
278,7,Agashya,2022,32,F,1,43.5,14.5,15.9,26.1,3.11,2,2,1,4.46,1,993.1,1036.5
279,7,Agashya,2022,22,F,1,49.6,21.3,15.9,13.2,2.58,2,2,1,4.46,1,993.1,1036.5
281,7,Agashya,2022,17,F,1,64.0,28.9,10.4,0.0,2.44,2,2,1,4.46,1,993.1,1036.5
282,7,Agashya,2022,14,M,1,56.9,25.9,14.4,2.8,3.26,2,2,1,4.46,1,993.1,1036.5
284,7,Agashya,2022,22,F,1,48.7,24.9,15.5,10.9,3.28,2,2,1,4.46,1,993.1,1036.5
285,7,Agashya,2022,30,F,1,38.2,30.7,17.7,13.4,3.8,2,2,1,4.46,1,993.1,1036.5
286,7,Agashya,2022,10,M,3,49.7,36.0,15.5,0.0,2.81,2,2,1,4.46,1,993.1,1036.5
290,7,Agashya,2022,6,F,1,44.2,25.2,16.1,14.5,2.82,2,2,1,4.46,1,993.1,1036.5
291,7,Agashya,2022,6,F,1,33.0,32.4,15.7,18.9,3.1,2,2,1,4.46,1,993.1,1036.5
293,7,Agashya,2022,2,F,1,52.8,31.8,17.4,0.0,2.9,2,2,1,4.46,1,993.1,1036.5
278,7,Agashya,2023,33,F,1,54.0,27.1,16.5,2.4,3.19,2,2,1,4.46,1,1213.5,993.1
279,7,Agashya,2023,23,F,1,38.8,32.7,12.2,16.3,3.33,2,2,1,4.46,1,1213.5,993.1
281,7,Agashya,2023,18,F,1,47.4,29.8,22.4,0.4,3.55,2,2,1,4.46,1,1213.5,993.1
282,7,Agashya,2023,15,M,1,39.6,37.9,11.6,10.9,3.66,2,2,1,4.46,1,1213.5,993.1
284,7,Agashya,2023,23,F,1,49.9,30.5,17.2,2.4,3.07,2,2,1,4.46,0,1213.5,993.1
285,7,Agashya,2023,31,F,1,21.7,21.3,18.1,38.9,3.87,2,2,1,4.46,1,1213.5,993.1
286,7,Agashya,2023,11,M,7,43.8,22.4,8.5,25.3,3.48,2,2,1,4.46,1,1213.5,993.1
290,7,Agashya,2023,7,F,1,43.9,23.6,13.6,18.9,3.19,2,2,1,4.46,1,1213.5,993.1
291,7,Agashya,2023,7,F,1,41.4,26.0,11.1,21.5,2.77,2,2,1,4.46,1,1213.5,993.1
293,7,Agashya,2023,3,F,1,52.9,24.2,13.3,9.6,2.73,2,2,1,4.46,1,1213.5,993.1
295,8,Bwenge,2010,20,M,1,51.1,36.6,20.4,0.0,3.3,5,3,1,4.4,1,1086.3,1086.3
296,8,Bwenge,2010,7,F,2,59.2,41.0,12.7,0.0,3.38,5,3,1,4.4,1,1086.3,1086.3
297,8,Bwenge,2010,25,F,1,44.7,33.4,11.9,10.0,2.54,5,3,1,4.4,1,1086.3,1086.3
298,8,Bwenge,2010,2,F,1,48.6,34.7,12.0,4.7,3.66,5,3,1,4.4,1,1086.3,1086.3
299,8,Bwenge,2010,8,F,1,46.6,31.4,15.5,6.5,3.38,5,3,1,4.4,1,1086.3,1086.3
295,8,Bwenge,2011,21,M,2,42.9,24.8,13.3,19.0,3.88,7,3,1,4.4,0,1109.2,1086.3
296,8,Bwenge,2011,8,F,3,50.1,32.4,7.7,9.8,3.36,7,3,1,4.4,1,1109.2,1086.3
297,8,Bwenge,2011,26,F,3,48.3,31.8,13.3,6.6,3.07,7,3,1,4.4,1,1109.2,1086.3
298,8,Bwenge,2011,3,F,2,36.5,28.9,15.8,18.8,2.07,7,3,1,4.4,1,1109.2,1086.3
299,8,Bwenge,2011,9,F,1,62.9,34.9,24.9,0.0,3.02,7,3,1,4.4,1,1109.2,1086.3
296,8,Bwenge,2012,9,F,2,40.8,41.5,10.0,7.7,2.68,6,3,1,4.4,1,1055.0,1109.2
297,8,Bwenge,2012,27,F,2,37.4,33.6,11.2,17.8,3.65,6,3,1,4.4,1,1055.0,1109.2
298,8,Bwenge,2012,4,F,2,50.0,19.8,11.1,19.1,3.14,6,3,1,4.4,1,1055.0,1109.2
299,8,Bwenge,2012,10,F,1,56.3,21.4,17.9,4.4,3.55,6,3,1,4.4,1,1055.0,1109.2
300,8,Bwenge,2012,0,M,6,44.7,39.1,14.2,2.0,3.4,6,3,1,4.4,1,1055.0,1109.2
296,8,Bwenge,2013,10,F,2,51.4,33.1,13.9,1.6,3.22,6,3,1,4.4,1,1006.9,1055.0
297,8,Bwenge,2013,28,F,2,45.1,30.6,17.2,7.1,3.51,6,3,1,4.4,1,1006.9,1055.0
298,8,Bwenge,2013,5,F,1,38.5,24.4,14.7,22.4,3.55,6,3,1,4.4,1,1006.9,1055.0
299,8,Bwenge,2013,11,F,2,43.9,29.0,16.2,10.9,2.51,6,3,1,4.4,1,1006.9,1055.0
300,8,Bwenge,2013,1,M,5,33.5,28.8,10.9,26.8,3.55,6,3,1,4.4,1,1006.9,1055.0
296,8,Bwenge,2014,11,F,2,50.5,21.0,14.7,13.8,2.51,6,3,1,4.4,1,1031.1,1006.9
297,8,Bwenge,2014,29,F,1,50.2,26.7,18.0,5.1,2.48,6,3,1,4.4,1,1031.1,1006.9
298,8,Bwenge,2014,6,F,3,40.8,32.9,9.6,16.7,2.25,6,3,1,4.4,1,1031.1,1006.9
299,8,Bwenge,2014,12,F,1,24.6,23.9,20.6,30.9,2.73,6,3,1,4.4,1,1031.1,1006.9
300,8,Bwenge,2014,2,M,4,55.3,18.5,21.3,4.9,3.75,6,3,1,4.4,0,1031.1,1006.9
301,8,Bwenge,2014,0,F,1,43.6,20.8,15.9,19.7,2.22,6,3,1,4.4,1,1031.1,1006.9
296,8,Bwenge,2015,12,F,1,52.8,32.3,17.7,0.0,3.27,6,3,1,4.4,1,1326.7,1031.1
297,8,Bwenge,2015,30,F,1,24.6,32.3,17.2,25.9,3.76,6,3,1,4.4,1,1326.7,1031.1
298,8,Bwenge,2015,7,F,1,50.6,34.5,17.5,0.0,2.96,6,3,1,4.4,1,1326.7,1031.1
299,8,Bwenge,2015,13,F,1,39.7,37.4,16.4,6.5,3.11,6,3,1,4.4,1,1326.7,1031.1
301,8,Bwenge,2015,1,F,1,51.1,30.8,21.5,0.0,2.44,6,3,1,4.4,1,1326.7,1031.1
302,8,Bwenge,2015,0,F,1,43.8,26.6,18.1,11.5,3.03,6,3,1,4.4,1,1326.7,1031.1
296,8,Bwenge,2016,13,F,1,43.6,32.2,18.8,5.4,3.13,6,3,1,4.4,1,1423.5,1326.7
297,8,Bwenge,2016,31,F,1,49.6,27.9,22.8,0.0,4.08,6,3,1,4.4,1,1423.5,1326.7
298,8,Bwenge,2016,8,F,1,53.4,21.9,14.9,9.8,3.37,6,3,1,4.4,1,1423.5,1326.7
299,8,Bwenge,2016,14,F,2,66.5,33.8,17.5,0.0,4.37,6,3,1,4.4,1,1423.5,1326.7
301,8,Bwenge,2016,2,F,2,41.1,31.8,11.3,15.8,3.95,6,3,1,4.4,1,1423.5,1326.7
302,8,Bwenge,2016,1,F,2,32.3,24.8,21.0,21.9,2.69,6,3,1,4.4,1,1423.5,1326.7
296,8,Bwenge,2017,14,F,2,54.8,32.4,18.6,0.0,4.9,6,3,1,4.4,1,870.7,1423.5
297,8,Bwenge,2017,32,F,1,48.5,28.9,7.2,15.4,3.45,6,3,1,4.4,1,870.7,1423.5
298,8,Bwenge,2017,9,F,2,43.6,28.2,16.8,11.4,3.49,6,3,1,4.4,1,870.7,1423.5
299,8,Bwenge,2017,15,F,2,46.5,21.6,14.0,17.9,3.25,6,3,1,4.4,1,870.7,1423.5
301,8,Bwenge,2017,3,F,2,46.9,26.3,14.9,11.9,3.34,6,3,1,4.4,1,870.7,1423.5
302,8,Bwenge,2017,2,F,1,54.3,29.1,17.9,0.0,3.75,6,3,1,4.4,1,870.7,1423.5
296,8,Bwenge,2018,15,F,1,51.4,35.5,18.7,0.0,3.03,6,3,1,4.4,1,1109.6,870.7
297,8,Bwenge,2018,33,F,1,45.1,29.4,14.2,11.3,2.98,6,3,1,4.4,0,1109.6,870.7
298,8,Bwenge,2018,10,F,1,46.0,34.3,17.1,2.6,2.21,6,3,1,4.4,1,1109.6,870.7
299,8,Bwenge,2018,16,F,1,41.6,30.2,11.6,16.6,2.15,6,3,1,4.4,1,1109.6,870.7
301,8,Bwenge,2018,4,F,2,41.3,28.9,8.0,21.8,2.61,6,3,1,4.4,1,1109.6,870.7
302,8,Bwenge,2018,3,F,1,59.3,34.8,21.0,0.0,3.35,6,3,1,4.4,1,1109.6,870.7
303,8,Bwenge,2018,0,M,4,51.0,26.4,14.8,7.8,3.07,6,3,1,4.4,1,1109.6,870.7
296,8,Bwenge,2019,16,F,2,43.9,36.1,18.6,1.4,3.44,6,3,1,4.4,1,1175.9,1109.6
298,8,Bwenge,2019,11,F,2,39.3,45.9,16.1,0.0,2.49,6,3,1,4.4,1,1175.9,1109.6
299,8,Bwenge,2019,17,F,1,57.1,33.1,17.4,0.0,2.75,6,3,1,4.4,1,1175.9,1109.6
301,8,Bwenge,2019,5,F,1,58.1,26.2,16.4,0.0,3.2,6,3,1,4.4,1,1175.9,1109.6
302,8,Bwenge,2019,4,F,1,35.7,37.2,22.9,4.2,3.01,6,3,1,4.4,1,1175.9,1109.6
303,8,Bwenge,2019,1,M,6,51.6,29.0,19.9,0.0,2.92,6,3,1,4.4,1,1175.9,1109.6
304,8,Bwenge,2019,0,M,7,45.5,32.6,13.6,8.3,2.79,6,3,1,4.4,1,1175.9,1109.6
296,8,Bwenge,2020,17,F,2,46.1,25.5,20.9,7.5,2.65,6,3,1,4.4,1,1081.6,1175.9
298,8,Bwenge,2020,12,F,2,39.0,33.7,14.7,12.6,3.77,6,3,1,4.4,1,1081.6,1175.9
299,8,Bwenge,2020,18,F,1,46.8,32.5,16.0,4.7,3.48,6,3,1,4.4,1,1081.6,1175.9
301,8,Bwenge,2020,6,F,1,48.8,14.8,16.8,19.6,2.77,6,3,1,4.4,1,1081.6,1175.9
302,8,Bwenge,2020,5,F,2,22.5,28.8,15.5,33.2,1.95,6,3,1,4.4,1,1081.6,1175.9
303,8,Bwenge,2020,2,M,3,47.6,28.6,9.8,14.0,2.85,6,3,1,4.4,1,1081.6,1175.9
304,8,Bwenge,2020,1,M,7,64.0,29.6,22.2,0.0,3.64,6,3,1,4.4,1,1081.6,1175.9
305,8,Bwenge,2020,0,M,5,44.7,27.9,13.9,13.5,3.65,6,3,1,4.4,1,1081.6,1175.9
296,8,Bwenge,2021,18,F,1,47.9,34.1,21.1,0.0,2.95,6,3,1,4.4,1,1036.5,1081.6
298,8,Bwenge,2021,13,F,1,50.4,36.3,16.3,0.0,3.17,6,3,1,4.4,1,1036.5,1081.6
299,8,Bwenge,2021,19,F,2,36.5,31.6,14.6,17.3,2.77,6,3,1,4.4,1,1036.5,1081.6
301,8,Bwenge,2021,7,F,2,38.7,21.4,9.9,30.0,3.73,6,3,1,4.4,1,1036.5,1081.6
302,8,Bwenge,2021,6,F,2,43.9,26.3,15.1,14.7,3.22,6,3,1,4.4,1,1036.5,1081.6
303,8,Bwenge,2021,3,M,7,39.8,33.0,14.1,13.1,3.5,6,3,1,4.4,1,1036.5,1081.6
304,8,Bwenge,2021,2,M,3,62.8,26.9,10.7,0.0,3.15,6,3,1,4.4,0,1036.5,1081.6
305,8,Bwenge,2021,1,M,4,47.1,35.1,14.6,3.2,3.04,6,3,1,4.4,1,1036.5,1081.6
306,8,Bwenge,2021,0,M,6,40.9,23.0,15.4,20.7,2.4,6,3,1,4.4,1,1036.5,1081.6
296,8,Bwenge,2022,19,F,1,47.0,23.4,11.8,17.8,2.97,8,3,1,4.4,1,993.1,1036.5
298,8,Bwenge,2022,14,F,3,58.9,29.4,17.8,0.0,3.48,8,3,1,4.4,1,993.1,1036.5
299,8,Bwenge,2022,20,F,2,36.2,35.3,13.7,14.8,3.45,8,3,1,4.4,0,993.1,1036.5
301,8,Bwenge,2022,8,F,1,44.7,29.9,13.9,11.5,2.8,8,3,1,4.4,1,993.1,1036.5
302,8,Bwenge,2022,7,F,3,41.0,28.9,14.0,16.1,2.36,8,3,1,4.4,1,993.1,1036.5
303,8,Bwenge,2022,4,M,3,40.7,34.8,18.2,6.3,3.26,8,3,1,4.4,1,993.1,1036.5
305,8,Bwenge,2022,2,M,3,48.7,40.3,14.9,0.0,3.14,8,3,1,4.4,1,993.1,1036.5
306,8,Bwenge,2022,1,M,7,56.6,31.5,15.8,0.0,4.2,8,3,1,4.4,1,993.1,1036.5
307,8,Bwenge,2022,0,M,4,42.7,23.2,20.0,14.1,3.35,8,3,1,4.4,1,993.1,1036.5
296,8,Bwenge,2023,20,F,3,44.6,24.8,15.7,14.9,3.54,8,3,1,4.4,1,1213.5,993.1
298,8,Bwenge,2023,15,F,3,33.5,32.4,15.3,18.8,2.65,8,3,1,4.4,1,1213.5,993.1
301,8,Bwenge,2023,9,F,3,52.4,30.1,16.0,1.5,2.72,8,3,1,4.4,1,1213.5,993.1
302,8,Bwenge,2023,8,F,3,55.7,31.3,6.4,6.6,3.26,8,3,1,4.4,1,1213.5,993.1
303,8,Bwenge,2023,5,M,3,52.9,30.5,21.8,0.0,3.07,8,3,1,4.4,1,1213.5,993.1
305,8,Bwenge,2023,3,M,4,44.2,36.8,13.1,5.9,2.67,8,3,1,4.4,1,1213.5,993.1
306,8,Bwenge,2023,2,M,6,39.7,26.3,17.1,16.9,3.11,8,3,1,4.4,1,1213.5,993.1
307,8,Bwenge,2023,1,M,4,47.5,25.9,15.0,11.6,3.76,8,3,1,4.4,1,1213.5,993.1
308,8,Bwenge,2023,0,M,3,48.6,29.3,12.2,9.9,3.32,8,3,1,4.4,1,1213.5,993.1
310,9,Ntambara,2010,6,F,7,45.3,33.3,20.4,1.0,2.87,19,2,1,4.08,1,1086.3,1086.3
311,9,Ntambara,2010,2,F,5,45.0,19.3,17.1,18.6,3.06,19,2,1,4.08,1,1086.3,1086.3
312,9,Ntambara,2010,5,M,6,53.9,23.2,7.2,15.7,3.76,19,2,1,4.08,1,1086.3,1086.3
313,9,Ntambara,2010,12,F,7,45.3,31.3,19.7,3.7,2.41,19,2,1,4.08,1,1086.3,1086.3
314,9,Ntambara,2010,4,F,4,57.3,28.1,13.1,1.5,2.97,19,2,1,4.08,1,1086.3,1086.3
315,9,Ntambara,2010,6,M,4,46.5,25.3,10.8,17.4,3.53,19,2,1,4.08,1,1086.3,1086.3
316,9,Ntambara,2010,12,F,5,38.0,29.1,11.4,21.5,3.76,19,2,1,4.08,1,1086.3,1086.3
317,9,Ntambara,2010,25,F,3,55.6,20.3,21.0,3.1,3.1,19,2,1,4.08,1,1086.3,1086.3
318,9,Ntambara,2010,5,M,3,39.2,32.6,12.4,15.8,2.19,19,2,1,4.08,1,1086.3,1086.3
319,9,Ntambara,2010,12,F,5,55.4,32.6,14.0,0.0,3.3,19,2,1,4.08,1,1086.3,1086.3
320,9,Ntambara,2010,20,F,3,43.9,32.2,18.2,5.7,3.38,19,2,1,4.08,1,1086.3,1086.3
321,9,Ntambara,2010,0,F,5,42.3,24.2,16.2,17.3,3.82,19,2,1,4.08,1,1086.3,1086.3
322,9,Ntambara,2010,15,M,1,48.1,26.7,15.6,9.6,3.54,19,2,1,4.08,1,1086.3,1086.3
323,9,Ntambara,2010,2,F,4,46.3,35.2,8.5,10.0,3.41,19,2,1,4.08,1,1086.3,1086.3
324,9,Ntambara,2010,10,M,3,59.9,28.2,12.6,0.0,3.71,19,2,1,4.08,1,1086.3,1086.3
325,9,Ntambara,2010,2,F,6,35.3,35.1,15.5,14.1,2.41,19,2,1,4.08,1,1086.3,1086.3
326,9,Ntambara,2010,5,F,6,46.3,30.3,9.6,13.8,3.02,19,2,1,4.08,1,1086.3,1086.3
327,9,Ntambara,2010,3,F,5,58.8,22.4,16.1,2.7,4.01,19,2,1,4.08,1,1086.3,1086.3
328,9,Ntambara,2010,8,F,5,35.9,34.5,20.7,8.9,3.13,19,2,1,4.08,1,1086.3,1086.3
310,9,Ntambara,2011,7,F,1,41.3,18.0,14.6,26.1,3.28,21,2,1,4.08,1,1109.2,1086.3
311,9,Ntambara,2011,3,F,7,47.5,37.7,17.7,0.0,3.12,21,2,1,4.08,1,1109.2,1086.3
312,9,Ntambara,2011,6,M,6,37.3,23.2,14.2,25.3,3.3,21,2,1,4.08,1,1109.2,1086.3
313,9,Ntambara,2011,13,F,1,55.0,23.1,5.4,16.5,2.52,21,2,1,4.08,1,1109.2,1086.3
314,9,Ntambara,2011,5,F,7,40.2,25.6,13.3,20.9,3.27,21,2,1,4.08,1,1109.2,1086.3
315,9,Ntambara,2011,7,M,3,58.6,35.1,11.6,0.0,3.4,21,2,1,4.08,1,1109.2,1086.3
316,9,Ntambara,2011,13,F,1,48.4,32.4,10.2,9.0,2.35,21,2,1,4.08,1,1109.2,1086.3
317,9,Ntambara,2011,26,F,3,41.5,24.6,16.7,17.2,2.82,21,2,1,4.08,1,1109.2,1086.3
318,9,Ntambara,2011,6,M,7,66.1,30.4,20.7,0.0,3.71,21,2,1,4.08,1,1109.2,1086.3
319,9,Ntambara,2011,13,F,3,39.7,32.1,17.1,11.1,3.48,21,2,1,4.08,1,1109.2,1086.3
320,9,Ntambara,2011,21,F,4,32.8,22.5,14.8,29.9,2.76,21,2,1,4.08,1,1109.2,1086.3
321,9,Ntambara,2011,1,F,7,54.6,26.7,16.1,2.6,3.3,21,2,1,4.08,1,1109.2,1086.3
322,9,Ntambara,2011,16,M,2,39.3,35.5,13.3,11.9,2.71,21,2,1,4.08,1,1109.2,1086.3
323,9,Ntambara,2011,3,F,6,33.9,36.8,19.3,10.0,3.33,21,2,1,4.08,1,1109.2,1086.3
324,9,Ntambara,2011,11,M,3,51.5,30.4,16.9,1.2,2.56,21,2,1,4.08,1,1109.2,1086.3
325,9,Ntambara,2011,3,F,8,58.7,28.4,7.5,5.4,3.46,21,2,1,4.08,1,1109.2,1086.3
326,9,Ntambara,2011,6,F,8,40.0,13.1,14.1,32.8,3.01,21,2,1,4.08,1,1109.2,1086.3
327,9,Ntambara,2011,4,F,7,39.8,18.7,10.2,31.3,2.6,21,2,1,4.08,1,1109.2,1086.3
328,9,Ntambara,2011,9,F,4,55.4,29.6,16.1,0.0,3.36,21,2,1,4.08,1,1109.2,1086.3
329,9,Ntambara,2011,0,M,5,53.9,27.6,8.4,10.1,3.19,21,2,1,4.08,1,1109.2,1086.3
330,9,Ntambara,2011,0,M,3,41.8,32.9,19.0,6.3,3.62,21,2,1,4.08,1,1109.2,1086.3
331,9,Ntambara,2011,0,F,5,53.6,32.3,17.2,0.0,3.94,21,2,1,4.08,0,1109.2,1086.3
332,9,Ntambara,2011,0,M,5,43.9,33.6,10.8,11.7,3.21,21,2,1,4.08,1,1109.2,1086.3
310,9,Ntambara,2012,8,F,5,51.3,28.6,16.2,3.9,3.34,21,2,1,4.08,1,1055.0,1109.2
311,9,Ntambara,2012,4,F,3,46.3,41.9,5.7,6.1,2.83,21,2,1,4.08,1,1055.0,1109.2
312,9,Ntambara,2012,7,M,6,32.6,31.9,13.6,21.9,3.97,21,2,1,4.08,1,1055.0,1109.2
